tle_id,tle_chain_id,tle_company_name,tle_address,tle_city,tle_province,tle_postal_code,tle_market_segment,tle_menu_type,tle_years_in_business,tle_number_employees,tle_chain_units,tle_annual_sales_estimate,tle_average_check,tle_website,tle_latitude,tle_longitude,tle_yelp_url,tle_facebook_url,tle_opentable_url,tle_mp_food_beverage_disposables_purchase
CA02155780874608,,A PLUS DELI,180 DUNCAN MILL RD,NORTH YORK,ON,M3B1Z6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,43.7623154,-79.3545014,,https://www.facebook.com/164041720956888,,136437.04
CA02100014946001,CA05194336163623,FRESH RESTAURANTS,147 SPADINA AVE,TORONTO,ON,M5V2L7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",VEGETARIAN,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.freshrestaurants.com,43.647942,-79.3958748,http://www.yelp.com/biz/fresh-toronto-7,https://www.facebook.com/freshspadina/,,26229.63
CA02159430014606,,TROPICAL,199 BAY ST,TORONTO,ON,M5L1E7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",SOUTH & CENTRAL AMERICA/ CARIBBEAN UNCLASSIFIED,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$10 TO $15,,43.6483977,-79.3798466,http://www.yelp.com/biz/tropical-energy-juice-bar-toronto,,,204037.11
CA02149484295724,CA05090011586107,PRETZELMAKER,220 YONGE ST,TORONTO,ON,M5B2H1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BAKERIES / DONUTS / SNACKS UNCLASSIFIED,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://pretzelmaker.ca/,43.65372,-79.37985,http://www.yelp.com/biz/mrs-field-and-pretzelmaker-toronto,,,124193.1
CA02100036478329,,ANATOLIA RESTAURANT,5112 DUNDAS ST W,ETOBICOKE,ON,M9A1C2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",TURKISH,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.anatoliarestaurant.com,43.6446074,-79.5326216,http://www.yelp.com/biz/anatolia-restaurant-toronto,https://www.facebook.com/Anatolia.Restaurant.Turkish.Cusine,,91231.94
CA02154510788603,CA05194341660529,FANCY FRANKS,940 BLOOR ST W,TORONTO,ON,M6H1L4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HOT DOGS,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,http://www.fancyfranks.com/,43.6616453,-79.4278022,http://www.yelp.com/biz/fancy-franks-toronto-2,,,138629.74
CA02157092947417,,BARBERIAN'S STEAK HOUSE,7 ELM ST,TORONTO,ON,M5G1H1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",FAMILY STEAK / CHOPHOUSE,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$1,000,001 - $2,500,000",$15 TO $20,http://www.barberians.com/,43.6577581,-79.3819279,http://www.yelp.com/biz/barberians-steak-house-toronto,https://www.facebook.com/Barberians-Steakhouse-116950458351621,,1374151.31
CA02152070735809,,LOUNGE,5307 YONGE ST,NORTH YORK,ON,M2N5R4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",FUSION,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.7731978,-79.413657,http://www.yelp.com/biz/the-lounge-north-york,https://www.facebook.com/pages/The-Lounge/2160738284011903,,73825.05
CA02168346579312,,NAIJAA RESTAURANT,2300 FINCH AVE W,NORTH YORK,ON,M9M2Y3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AFRICAN,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.752274,-79.541678,,,,93386.47
CA02154810176728,CA05181220038621,NOVA ERA BAKERY & PASTRY,490 ROGERS RD,YORK,ON,M6M1B1,"FSR - CAFÉ-RESTAURANTS, FAMILY-STYLE, DINER",PORTUGUESE,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,http://novaera.ca/,43.6819829,-79.4674837,http://www.yelp.com/biz/nova-era-bakery-toronto-14,https://www.facebook.com/novaerabakery/,,63975.23
CA02100029208120,,KOSHER GOURMMET,3003 BATHURST ST,NORTH YORK,ON,M6B3B3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",KOSHER / JEWISH / ISRAELI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://koshergourmet.ca/,43.7175115,-79.4290561,http://www.yelp.com/biz/the-kosher-gourmet-toronto,https://www.facebook.com/pages/Kosher-Gourmet/277035445667191,,169130.09
CA02148708333714,,PERO RESTAURANT & LOUNGE,812 BLOOR ST W,TORONTO,ON,M6G1L9,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AFRICAN,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$20 TO $30,http://www.dine.to/sites/pero/,43.6627783,-79.4227288,http://www.yelp.com/biz/pero-restaurant-and-lounge-toronto,https://www.facebook.com/Perorestaurantandlounge/,,26410.83
CA02156370968908,,JOEY'S DELI EXPRESS,47 QUEENS AVE,ETOBICOKE,ON,M8V2N2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.68549,-79.76075,,,,137484.43
CA02100037480810,CA05090001023125,THE KEG STEAKHOUSE AND BAR,670 MATHESON BLVD W,MISSISSAUGA,ON,L5R3T2,FSR - UPSCALE CASUAL DINING RESTAURANTS,FAMILY STEAK / CHOPHOUSE,5 YEARS PLUS,10 TO 19,101-250 UNITS,">$5,000,000",$20 TO $30,http://www.kegsteakhouse.com,43.6094645,-79.6897518,http://www.yelp.com/biz/the-keg-steakhouse-and-bar-mississauga,http://www.facebook.com/thekegsteakhouseandbar,,1770273.34
CA02156917484620,,SUBLIME CATERING,272 AUGUSTA AVE,TORONTO,ON,M5T2L9,LSR - FAST CASUAL,SUBS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNCODED,http://www.sublimecatering.ca,43.656745,-79.402953,,https://www.facebook.com/sublimecatering.ca/?rf=134088843276109,,92025.34
CA02156086649409,,IQ FOOD CO.,100 WELLINGTON STREET WEST,TORONTO,ON,M5K1B1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SOUP / CHILI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://iqfoodco.com/,43.6469991,-79.3826114,http://www.yelp.com/biz/iq-food-co-toronto-2,https://www.facebook.com/pages/iQ-Food-Co/181375105780412,,223159.36
CA02152419608527,,SESAME PASTRY,2783 LAKE SHORE BLVD W,ETOBICOKE,ON,M8V1H4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.6018184,-79.4998285,,https://www.facebook.com/pages/Sesame-Pastry/121271931249282,,68618.18
CA02157257063002,CA05140139482815,BOURBON ST. GRILL,F06-200 FRONT ST W,TORONTO,ON,M5V3J1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CAJUN & CREOLE,5 YEARS PLUS,UNCODED,10-50 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.irg168.com/bourbon.html,43.644662,-79.385705,http://www.yelp.com/biz/bourbon-st-grill-toronto-2,,,133703.46
CA02151754106323,,PORTUGUESE CHICKEN GUYS,898 COLLEGE ST,TORONTO,ON,M6H1A4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",PORTUGUESE,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://portuguesechickenguys.com/,43.6538897,-79.4255808,http://www.yelp.com/biz/the-portuguese-chicken-guys-toronto,https://www.facebook.com/pages/category/Portuguese-Restaurant/The-Portuguese-Chicken-Guys-352816148109736/,,97797.8
CA02153224705619,CA05194332712111,FIT FOR LIFE,200 KING ST E,TORONTO,ON,M5A3W8,LSR - FAST CASUAL,HEALTH FOOD,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$7 TO $10,http://www.fitforlifefood.com/,43.6509109,-79.3702175,http://www.yelp.com/biz/fit-for-life-toronto-4,https://www.facebook.com/events/kings-lounge-bar/gbc-student-walk-out/361640171116662/,,91619.82
CA02158815214013,CA05090011029622,CINNABON,4841 YONGE ST,NORTH YORK,ON,M2N5X2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BAKERIES / DONUTS / SNACKS UNCLASSIFIED,2 TO 5 YEARS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.cinnabon.homestead.com,43.7620346,-79.4109507,,,,150913.94
CA02100022411710,,KING FALAFEL,700 KING ST W,TORONTO,ON,M5V2Y6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",LEBANESE,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,43.643909,-79.403182,,,,14607.12
CA02154298188412,,KEBAB TIME,6255 BATHURST ST,NORTH YORK,ON,M2R2A5,LSR - FAST CASUAL,KEBABS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://www.kebabtime.ca/,43.791067,-79.445387,,,,144324.04
CA02100021975418,,MILK'N HONEY RESTAURANT AND CATERING,3457 BATHURST ST,NORTH YORK,ON,M6A2C5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",KOSHER / JEWISH / ISRAELI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.milknhoney.ca/,43.7284752,-79.4317112,http://www.yelp.com/biz/milkn-honey-north-york,https://www.facebook.com/Milk.N.Honey.Kosher.Restaurant/,,29491.18
CA02167905308328,,KEBABERIE,55 AVENUE RD,TORONTO,ON,M5R3L2,LSR - FAST CASUAL,KEBABS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,https://www.kebaberie.com,43.671047,-79.39516,,,,82470.88
CA02174984900510,,LOLLICAKES,500 LAWRENCE AVE W,NORTH YORK,ON,M6A1A1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",BAKERIES / DONUTS / SNACKS UNCLASSIFIED,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://www.lollicakes.ca/,,,,,,103838.54
CA02158309455011,,SPRING CAFE BISTRO,931 YONGE ST,TORONTO,ON,M4W2H2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,,,,,https://www.facebook.com/pages/Spring-Cafe-Bistro/220398135391670,,103807.24
CA02159629166927,,DORMET SHAWARMA,2777 STEELES AVE W,NORTH YORK,ON,M3J3K5,LSR - FAST CASUAL,TURKISH,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,,,,https://www.facebook.com/pages/Dormet-Grill-Kabob-and-Shawarma/165425710805529,,172456.59
CA02100017528301,,THE BOTTOM LINE RESTAURANT & BAR,22 FRONT ST W,TORONTO,ON,M5J1C4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",STEAK & SEAFOOD,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.meating.com,43.6464727,-79.3778098,http://www.yelp.com/biz/the-bottom-line-restaurant-and-bar-toronto,https://www.facebook.com/pages/Meating-at-the-Bottomline/186051024746633,,350390.69
CA02153541899002,,THE GREEN BEET,9 KINGS COLLEGE CRCL,TORONTO,ON,M5S3K3,"FSR - CAFÉ-RESTAURANTS, FAMILY-STYLE, DINER",FUSION,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$7 TO $10,,43.6620376,-79.3939175,,https://www.facebook.com/media/set/?set=a.10152522303742635.1073741841.346697177634&amp;type=3,,103387.28
CA02164258821728,,OTTO S BERLIN DONER,256 AUGUSTA AVE,TORONTO,ON,M5T2L9,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","GERMAN, AUSTRIAN",2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://ottosdoner.com/,43.656227,-79.402766,,,,412228.76
CA02154244389427,,TORO HOT DOG SAUSAGE,80 TORO RD,NORTH YORK,ON,M3J2A8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HOT DOGS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,,,,,,135306.95
CA02174643139627,,CARMEN PERUVIAN CUISINE,40 CARL HALL RD,NORTH YORK,ON,M3K2C1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER LATIN AMERICA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,,43.747203,-79.47848,,,,338684.81
CA02158551875415,CA05090011059612,HOOTERS,171 CARLINGVIEW DR,ETOBICOKE,ON,M9W5E8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",NOT APPLICABLE,5 YEARS PLUS,UNCODED,10-50 UNITS,"$2,500,001 - $5,000,000",$15 TO $20,http://www.hooters.com,43.6812571,-79.5924116,http://www.yelp.com/biz/hooters-ontario-6,https://www.facebook.com/HootersTorontoAirport/,,
CA02100019469002,,TIME TASTY CHICKEN,1185 BRIMLEY RD,SCARBOROUGH,ON,M1P3G5,"FSR - CAFÉ-RESTAURANTS, FAMILY-STYLE, DINER",FRIED CHICKEN,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.7660467,-79.2597328,,,,39952.78
CA02158492730212,,XARAF RESTAURANT,2 ROSEMOUNT AV,YORK,ON,M9N3B3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AFRICAN,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.7012953,-79.5122984,,,,148113.55
CA02163802113117,,P.G CLUCKS,610 COLLEGE ST,TORONTO,ON,M6G1B4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",FRIED CHICKEN,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://www.pgclucks.com/,43.655117,-79.414494,,,,799789.23
CA02120021539900,CA05120022627409,KERNELS EXTRAORDINARY POPCORN,100 CITY CENTRE DR,MISSISSAUGA,ON,L5B2C9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,5 YEARS PLUS,UNCODED,51-100 UNITS,"<=$500,000",$5 TO $7,https://www.kernelspopcorn.com/,43.59296632,-79.6431518,,https://www.facebook.com/kernelspopcorn/,,97302.15
CA02151285419211,,POPCORN,259 RICHMOND ST W,TORONTO,ON,M5V3M6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,,,,,,,207531.01
CA02140749947029,,P.J. O'BRIEN IRISH PUB & RESTAURANT,39 COLBORNE ST,TORONTO,ON,M5E1E3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","IRISH, ENGLAND",5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.irishembassypub.com/pjob/home.html,43.64898,-79.37531,,https://www.facebook.com/PJsToronto/,,220675.1
CA02161022396019,,MFC FAST FOOD,2261 KINGSTON RD,SCARBOROUGH,ON,M1N1T8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",FRIED CHICKEN,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,,43.705801,-79.251523,,,,315377.21
CA02151690976206,,NATHAN'S HOTDOGS,100 PRINCES BLVD,TORONTO,ON,M6K3C3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HOT DOGS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,43.635419,-79.418932,,,,164915.17
CA02146708325617,,DELI DOWNSTAIRS,200 RONSON DR,ETOBICOKE,ON,M9W5Z9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,,43.6939937,-79.5694562,,https://www.facebook.com/pages/The-Deli-Downstairs-Inc/151329462162127,,135527.46
CA02151826754621,,RESTAURANTE MINHOTO,2075 DUFFERIN ST,YORK,ON,M6E3R3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",PORTUGUESE,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.6867416,-79.4465862,,https://www.facebook.com/tabernadaminhota/?rf=127707860602588,,95232.48
CA02171468745221,,KING SOLOMON & QUEEN SHEBA ETHIOPIAN RESTAURANT,360 QUEEN ST E,TORONTO,ON,M5A1T1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AFRICAN,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.655721,-79.364021,,,,103157.72
CA02120021955906,,TARO'S FISH,800 SHEPPARD AVE E,NORTH YORK,ON,M2K1C3,FSR - UPSCALE CASUAL DINING RESTAURANTS,STEAK & SEAFOOD,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$30 TO $50,http://www.tarosfish.com,12.98377607,-48.58840108,http://www.yelp.com/biz/taros-fish-toronto,https://www.facebook.com/AlicesFishMarket/,,248556.5
CA02150999721222,CA05120022627409,KERNELS EXTRAORDINARY POPCORN,726 BLOOR ST W,TORONTO,ON,M6G4A1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,2 TO 5 YEARS,UNCODED,51-100 UNITS,"<=$500,000",$5 TO $7,https://www.kernelspopcorn.com/,43.663624,-79.418179,,,,118360.44
CA02176841142129,,DOOMIE'S,1263 QUEEN ST W,TORONTO,ON,M6K1L5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",VEGETARIAN,2 TO 5 YEARS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$10 TO $15,,43.6392,-79.4058,,,,124625.4
CA02100014463007,,MASTER STEAKS,5895 DIXIE RD,MISSISSAUGA,ON,L4W1E8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",FAMILY STEAK / CHOPHOUSE,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.mastersteaks.com/,43.6535417,-79.6442189,http://www.yelp.com/biz/master-steaks-mississauga,http://www.facebook.com/pages/Master-Steaks/501598353204089,,271078.73
CA02143169255400,,THREE BROTHERS RESTAURANT,657 THE QUEENSWAY,ETOBICOKE,ON,M8Y1K8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",SOUTH & CENTRAL AMERICA/ CARIBBEAN UNCLASSIFIED,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.threebrothersbarandgrill.com/,43.6270764,-79.4985966,http://www.yelp.com/biz/three-brothers-restaurant-etobicoke,https://www.facebook.com/threebrothersbarandgrill/,,26386.85
CA02100014236606,,JUMBO EMPANADAS,245 AUGUSTA AVE,TORONTO,ON,M5T2L8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER LATIN AMERICA,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://jumboempanadas.ca,43.6548652,-79.4018692,http://www.yelp.com/biz/jumbo-empanadas-toronto,http://www.facebook.com/pages/Jumbo-Empanadas/129065897144028,,213495.78
CA02110010370213,,RUPPELT MEATS & DELICATESSEN,258 MARKHAM RD,SCARBOROUGH,ON,M1J3C5,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.7452723,-79.2198077,http://www.yelp.com/biz/ruppelt-meats-and-delicatessen-toronto,,,88706.49
CA02100018055604,,ADDIS CAFE & DONUT,3200 DANFORTH AVE,SCARBOROUGH,ON,M1L1B7,"FSR - CAFÉ-RESTAURANTS, FAMILY-STYLE, DINER","NORTH AFRICAN (TUNISIAN, ALGERIAN, MOROCCAN)",5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.6923473,-79.2837826,http://www.yelp.com/biz/addis-cafe-and-donut-scarborough,https://www.facebook.com/pages/Addis-Cafe/132137577465148,,25986.05
CA02174962345516,,FIGURES,137 AVENUE RD,TORONTO,ON,M5R2H7,FSR - UPSCALE CASUAL DINING RESTAURANTS,FUSION,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$30 TO $50,http://www.figuresto.com/,,,,,,178407.52
CA02100014637112,,CHESTER FRIED CHICKEN,2-45 OVERLEA BLVD,TORONTO,ON,M4H1C3,LSR - FAST CASUAL,FRIED CHICKEN,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://www.chestersinternational.com/,43.7052823,-79.3459868,http://www.yelp.com/biz/chester-fried-chicken-toronto,http://www.facebook.com/ChestersIntl/,,156989.89
CA02100023731028,,LABRASSERIE RESTAURANT,33 CARLSON CRT,ETOBICOKE,ON,M9W6H5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",STEAK & SEAFOOD,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://dine.to/sites/labrasserie/,43.6900692,-79.5845406,http://www.yelp.com/biz/la-brasserie-toronto,,,185543.31
CA02110010126626,,TORONTO FOOD BUSINESS INCUBATOR,1-133 RIVALDA RD,NORTH YORK,ON,M9M2M6,FSR - UPSCALE CASUAL DINING RESTAURANTS,SOUTH & CENTRAL AMERICA/ CARIBBEAN UNCLASSIFIED,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$30 TO $50,,43.7443164,-79.5362002,,,,89959.14
CA02150501349217,,SALT AND PEPPER,287 DAVENPORT RD,TORONTO,ON,M5R1J9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://www.salt-peppercatering.com/,43.67441412,-79.39935943,,https://www.facebook.com/pages/Salt-Pepper-Catering-Co/219053901531307,,124844.11
CA02156091956609,,CHOP,6750 MISSISSAUGA RD,MISSISSAUGA,ON,L5N2L3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",FAMILY STEAK / CHOPHOUSE,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$1,000,001 - $2,500,000",$15 TO $20,,43.603033,-79.742812,,,,567467.23
CA02156682010710,,MAHJOUR & PARTNERS,125-720 KING ST W,TORONTO,ON,M5V3S5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",STEAK & SEAFOOD,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$1,000,001 - $2,500,000",$15 TO $20,,43.6437908,-79.4041981,,,,677594.01
CA02171412237613,,LOADED PIEROGI,839 QUEEN ST W,TORONTO,ON,M6J1G4,LSR - FAST CASUAL,"EASTERN EUROPE (POLISH, HUNGARIAN...)",2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$7 TO $10,http://loadedpierogi.com/,43.645957,-79.410022,,,,530952.71
CA02100029169910,CA05120022627409,KERNELS EXTRAORDINARY POPCORN,1800 SHEPPARD AVE E,NORTH YORK,ON,M2J5A7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,5 YEARS PLUS,1 TO 4,51-100 UNITS,"<=$500,000",$5 TO $7,https://www.kernelspopcorn.com/,43.7776632,-79.3444633,,https://www.facebook.com/kernelspopcorn/,,97025.97
CA02154393338701,,PIMENTON/HOUSE OF EMPANADAS,19 CURITY AVE,EAST YORK,ON,M4B1X4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER LATIN AMERICA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.houseofempanadas.ca/,,,,https://www.facebook.com/houseofempanadasTo/,,169445.68
CA02150999721020,CA05120022627409,KERNELS EXTRAORDINARY POPCORN,552 DANFORTH AVE,TORONTO,ON,M4K1P8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SNACKS,2 TO 5 YEARS,UNCODED,51-100 UNITS,"<=$500,000",$5 TO $7,https://www.kernelspopcorn.com/,43.678413,-79.347507,,,,118360.44
CA02150023074209,,MONTREAL DELI,2 STRACHAN AVE,TORONTO,ON,M6K3C3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",DELI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNCODED,,43.637196,-79.41004,,,,164799.4
CA02100037737504,,RAVI SOUPS,1128 QUEEN ST W,TORONTO,ON,M6J1J3,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",SOUP / CHILI,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,http://www.ravisoup.com/,43.643279,-79.423974,http://www.yelp.com/biz/ravi-soups-toronto-2,https://www.facebook.com/RaviSoups,,85278.57
CA02154754912927,CA05140139482815,BOURBON ST. GRILL,"EGLINTON SQUARE, 1 EGLINTON SQUARE",SCARBOROUGH,ON,M1L2K1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CAJUN & CREOLE,2 TO 5 YEARS,UNCODED,10-50 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.irg168.com/bourbon.html,43.723383,-79.301927,http://www.yelp.com/biz/bourbon-st-grill-scarborough,,,111419.55
CA02163002913002,,STK TORONTO,153 YORK MILLS RD,NORTH YORK,ON,M2L1K6,FSR - UPSCALE CASUAL DINING RESTAURANTS,FAMILY STEAK / CHOPHOUSE,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$30 TO $50,http://www.stkhouse.com/,43.74601,-79.393816,,,,403261.82
